"arc_length"	"Density","EnergyStagnationDensity","Ma","MomentumX"
0	1	3	2.67261	-2
0.000999987	1	3	2.67261	-2
0.002	1	3	2.67261	-2
0.00299999	1	3	2.67261	-2
0.00400001	1	3	2.67261	-2
0.005	1	3	2.67261	-2
0.00600001	1	3	2.67261	-2
0.007	1	3	2.67261	-2
0.00799999	1	3	2.67261	-2
0.009	1	3	2.67261	-2
0.00999999	1	3	2.67261	-2
0.011	1	3	2.67261	-2
0.012	1	3	2.67261	-2
0.013	1	3	2.67261	-2
0.014	1	3	2.67261	-2
0.015	1	3	2.67261	-2
0.016	1	3	2.67261	-2
0.017	1	3	2.67261	-2
0.018	1	3	2.67261	-2
0.019	1	3	2.67261	-2
0.02	1	3	2.67261	-2
0.021	1	3	2.67261	-2
0.022	1	3	2.67261	-2
0.023	1	3	2.67261	-2
0.024	1	3	2.67261	-2
0.025	1	3	2.67261	-2
0.026	1	3	2.67261	-2
0.027	1	3	2.67261	-2
0.028	1	3	2.67261	-2
0.029	1	3	2.67261	-2
0.03	1	3	2.67261	-2
0.031	1	3	2.67261	-2
0.032	1	3	2.67261	-2
0.033	1	3	2.67261	-2
0.034	1	3	2.67261	-2
0.035	1	3	2.67261	-2
0.036	1	3	2.67261	-2
0.037	1	3	2.67261	-2
0.038	1	3	2.67261	-2
0.039	1	3	2.67261	-2
0.04	1	3	2.67261	-2
0.041	1	3	2.67261	-2
0.042	1	3	2.67261	-2
0.043	1	3	2.67261	-2
0.044	1	3	2.67261	-2
0.045	1	3	2.67261	-2
0.046	1	3	2.67261	-2
0.047	1	3	2.67261	-2
0.048	1	3	2.67261	-2
0.049	1	3	2.67261	-2
0.05	1	3	2.67261	-2
0.051	1	3	2.67261	-2
0.052	1	3	2.67261	-2
0.053	1	3	2.67261	-2
0.054	1	3	2.67261	-2
0.055	1	3	2.67261	-2
0.056	1	3	2.67261	-2
0.057	1	3	2.67261	-2
0.058	1	3	2.67261	-2
0.059	1	3	2.67261	-2
0.06	1	3	2.67261	-2
0.061	1	3	2.67261	-2
0.062	1	3	2.67261	-2
0.063	1	3	2.67261	-2
0.064	1	3	2.67261	-2
0.065	1	3	2.67261	-2
0.066	1	3	2.67261	-2
0.067	1	3	2.67261	-2
0.068	1	3	2.67261	-2
0.069	1	3	2.67261	-2
0.07	1	3	2.67261	-2
0.071	1	3	2.67261	-2
0.072	1	3	2.67261	-2
0.073	1	3	2.67261	-2
0.074	1	3	2.67261	-2
0.075	1	3	2.67261	-2
0.076	1	3	2.67261	-2
0.077	1	3	2.67261	-2
0.078	1	3	2.67261	-2
0.079	1	3	2.67261	-2
0.08	1	3	2.67261	-2
0.081	1	3	2.67261	-2
0.082	1	3	2.67261	-2
0.083	1	3	2.67261	-2
0.084	1	3	2.67261	-2
0.085	1	3	2.67261	-2
0.086	1	3	2.67261	-2
0.087	1	3	2.67261	-2
0.088	1	3	2.67261	-2
0.089	1	3	2.67261	-2
0.09	1	3	2.67261	-2
0.091	1	3	2.67261	-2
0.092	1	3	2.67261	-2
0.093	1	3	2.67261	-2
0.094	1	3	2.67261	-2
0.095	1	3	2.67261	-2
0.096	1	3	2.67261	-2
0.097	1	3	2.67261	-2
0.098	1	3	2.67261	-2
0.099	1	3	2.67261	-2
0.1	1	3	2.67261	-2
0.101	1	3	2.67261	-2
0.102	1	3	2.67261	-2
0.103	1	3	2.67261	-2
0.104	1	3	2.67261	-2
0.105	1	3	2.67261	-2
0.106	1	3	2.67261	-2
0.107	1	3	2.67261	-2
0.108	1	3	2.67261	-2
0.109	1	3	2.67261	-2
0.11	1	3	2.67261	-2
0.111	1	3	2.67261	-2
0.112	1	3	2.67261	-2
0.113	1	3	2.67261	-2
0.114	1	3	2.67261	-2
0.115	1	3	2.67261	-2
0.116	1	3	2.67261	-2
0.117	1	3	2.67261	-2
0.118	1	3	2.67261	-2
0.119	1	3	2.67261	-2
0.12	1	3	2.67261	-2
0.121	1	3	2.67261	-2
0.122	1	3	2.67261	-2
0.123	1	3	2.67261	-2
0.124	1	3	2.67261	-2
0.125	1	3	2.67261	-2
0.126	1	3	2.67261	-2
0.127	1	3	2.67261	-2
0.128	1	3	2.67261	-2
0.129	1	3	2.67261	-2
0.13	1	3	2.67261	-2
0.131	1	3	2.67261	-2
0.132	1	3	2.67261	-2
0.133	1	3	2.67261	-2
0.134	1	3	2.67261	-2
0.135	1	3	2.67261	-2
0.136	1	3	2.67261	-2
0.137	1	3	2.67261	-2
0.138	1	3	2.67261	-2
0.139	1	3	2.67261	-2
0.14	1	3	2.67261	-2
0.141	1	3	2.67261	-2
0.142	1	3	2.67261	-2
0.143	1	3	2.67261	-2
0.144	1	3	2.67261	-2
0.145	1	3	2.67261	-2
0.146	1	3	2.67261	-2
0.147	1	3	2.67261	-2
0.148	1	3	2.67261	-2
0.149	1	3	2.67261	-2
0.15	1	3	2.67261	-2
0.151	1	3	2.67261	-2
0.152	1	3	2.67261	-2
0.153	1	3	2.67261	-2
0.154	1	3	2.67261	-2
0.155	1	3	2.67261	-2
0.156	1	3	2.67261	-2
0.157	1	3	2.67261	-2
0.158	1	3	2.67261	-2
0.159	1	3	2.67261	-2
0.16	1	3	2.67261	-2
0.161	1	3	2.67261	-2
0.162	1	3	2.67261	-2
0.163	1	3	2.67261	-2
0.164	1	3	2.67261	-2
0.165	1	3	2.67261	-2
0.166	1	3	2.67261	-2
0.167	1	3	2.67261	-2
0.168	1	3	2.67261	-2
0.169	1	3	2.67261	-2
0.17	1	3	2.67261	-2
0.171	1	3	2.67261	-2
0.172	1	3	2.67261	-2
0.173	1	3	2.67261	-2
0.174	1	3	2.67261	-2
0.175	1	3	2.67261	-2
0.176	1	3	2.67261	-2
0.177	1	3	2.67261	-2
0.178	1	3	2.67261	-2
0.179	1	3	2.67261	-2
0.18	1	3	2.67261	-2
0.181	1	3	2.67261	-2
0.182	1	3	2.67261	-2
0.183	1	3	2.67261	-2
0.184	1	3	2.67261	-2
0.185	1	3	2.67261	-2
0.186	1	3	2.67261	-2
0.187	1	3	2.67261	-2
0.188	1	3	2.67261	-2
0.189	1	3	2.67261	-2
0.19	1	3	2.67261	-2
0.191	1	3	2.67261	-2
0.192	1	3	2.67261	-2
0.193	1	3	2.67261	-2
0.194	1	3	2.67261	-2
0.195	1	3	2.67261	-2
0.196	1	3	2.67261	-2
0.197	1	3	2.67261	-2
0.198	1	3	2.67261	-2
0.199	1	3	2.67261	-2
0.2	1	3	2.67261	-2
0.201	1	3	2.67261	-2
0.202	1	3	2.67261	-2
0.203	1	3	2.67261	-2
0.204	1	3	2.67261	-2
0.205	1	3	2.67261	-2
0.206	1	3	2.67261	-2
0.207	1	3	2.67261	-2
0.208	1	3	2.67261	-2
0.209	1	3	2.67261	-2
0.21	1	3	2.67261	-2
0.211	1	3	2.67261	-2
0.212	1	3	2.67261	-2
0.213	1	3	2.67261	-2
0.214	1	3	2.67261	-2
0.215	1	3	2.67261	-2
0.216	1	3	2.67261	-2
0.217	1	3	2.67261	-2
0.218	1	3	2.67261	-2
0.219	1	3	2.67261	-2
0.22	1	3	2.67261	-2
0.221	1	3	2.67261	-2
0.222	1	3	2.67261	-2
0.223	1	3	2.67261	-2
0.224	1	3	2.67261	-2
0.225	1	3	2.67261	-2
0.226	1	3	2.67261	-2
0.227	1	3	2.67261	-2
0.228	1	3	2.67261	-2
0.229	1	3	2.67261	-2
0.23	1	3	2.67261	-2
0.231	1	3	2.67261	-2
0.232	1	3	2.67261	-2
0.233	1	3	2.67261	-2
0.234	1	3	2.67261	-2
0.235	1	3	2.67261	-2
0.236	1	3	2.67261	-2
0.237	1	3	2.67261	-2
0.238	1	3	2.67261	-2
0.239	1	3	2.67261	-2
0.24	1	3	2.67261	-2
0.241	1	3	2.67261	-2
0.242	1	3	2.67261	-2
0.243	1	3	2.67261	-2
0.244	1	3	2.67261	-2
0.245	1	3	2.67261	-2
0.246	1	3	2.67261	-2
0.247	1	3	2.67261	-2
0.248	1	3	2.67261	-2
0.249	1	3	2.67261	-2
0.25	1	3	2.67261	-2
0.251	1	3	2.67261	-2
0.252	1	3	2.67261	-2
0.253	1	3	2.67261	-2
0.254	1	3	2.67261	-2
0.255	1	3	2.67261	-2
0.256	1	3	2.67261	-2
0.257	1	3	2.67261	-2
0.258	1	3	2.67261	-2
0.259	1	3	2.67261	-2
0.26	1	3	2.67261	-2
0.261	1	3	2.67261	-2
0.262	1	3	2.67261	-2
0.263	1	3	2.67261	-2
0.264	1	3	2.67261	-2
0.265	1	3	2.67261	-2
0.266	1	3	2.67261	-2
0.267	1	3	2.67261	-2
0.268	1	3	2.67261	-2
0.269	1	3	2.67261	-2
0.27	1	3	2.67261	-2
0.271	1	3	2.67261	-2
0.272	1	3	2.67261	-2
0.273	1	3	2.67261	-2
0.274	1	3	2.67261	-2
0.275	1	3	2.67261	-2
0.276	1	3	2.67261	-2
0.277	1	3	2.67261	-2
0.278	1	3	2.67261	-2
0.279	1	3	2.67261	-2
0.28	1	3	2.67261	-2
0.281	0.999999	3	2.67261	-2
0.282	0.999999	3	2.67261	-2
0.283	1	3	2.67261	-2
0.284	1	3	2.67261	-2
0.285	1	3	2.67261	-2
0.286	1	3.00001	2.67261	-2
0.287	1	3.00001	2.67261	-2
0.288	1	3.00001	2.67261	-2
0.289	1	3	2.67261	-2
0.29	0.999999	3	2.67261	-2
0.291	0.999998	2.99999	2.67261	-1.99999
0.292	0.999997	2.99998	2.67261	-1.99999
0.293	0.999998	2.99999	2.67261	-2
0.294	1	3	2.67261	-2
0.295	1	3.00001	2.67261	-2.00001
0.296	1	3.00002	2.67261	-2.00001
0.297	1	3.00002	2.67261	-2.00001
0.298	1	3.00002	2.67262	-2.00001
0.299	1	3.00001	2.67261	-2
0.3	0.999999	2.99999	2.67261	-2
0.301	0.999992	2.99996	2.67261	-1.99998
0.302	0.999988	2.99994	2.67261	-1.99997
0.303	0.999993	2.99997	2.67261	-1.99998
0.304	0.999998	2.99999	2.67261	-1.99999
0.305	1.00001	3.00003	2.67262	-2.00002
0.306	1.00001	3.00006	2.67262	-2.00004
0.307	1.00002	3.00008	2.67262	-2.00004
0.308	1.00002	3.00009	2.67262	-2.00005
0.309	1.00001	3.00006	2.67262	-2.00003
0.31	0.999995	2.99998	2.67261	-1.99999
0.311	0.999977	2.99989	2.6726	-1.99994
0.312	0.999958	2.99979	2.67259	-1.99988
0.313	0.999969	2.99985	2.6726	-1.99992
0.314	0.999981	2.9999	2.6726	-1.99995
0.315	1.00001	3.00002	2.67261	-2.00001
0.316	1.00003	3.00015	2.67263	-2.00008
0.317	1.00005	3.00025	2.67264	-2.00014
0.318	1.00007	3.00036	2.67265	-2.0002
0.319	1.00007	3.00037	2.67265	-2.00021
0.32	1.00008	3.00038	2.67265	-2.00021
0.321	0.999959	2.9998	2.67259	-1.99989
0.322	0.99988	2.99941	2.67256	-1.99967
0.323	0.999877	2.9994	2.67256	-1.99966
0.324	0.999873	2.99938	2.67255	-1.99965
0.325	0.999931	2.99966	2.67258	-1.99981
0.326	0.999989	2.99995	2.67261	-1.99997
0.327	1.00009	3.00046	2.67265	-2.00026
0.328	1.0002	3.00098	2.6727	-2.00055
0.329	1.00034	3.00166	2.67277	-2.00093
0.33	1.00034	3.00166	2.67277	-2.00093
0.331	1.00012	3.00058	2.67267	-2.00033
0.332	0.9999	2.9995	2.67257	-1.99972
0.333	0.999705	2.99855	2.67248	-1.99919
0.334	0.99951	2.99759	2.67239	-1.99865
0.335	0.999479	2.99745	2.67237	-1.99857
0.336	0.999449	2.99731	2.67235	-1.99849
0.337	0.999726	2.99867	2.67248	-1.99925
0.338	1	3.00004	2.67261	-2.00001
0.339	1.00073	3.00359	2.67295	-2.00201
0.34	1.00121	3.00592	2.67317	-2.00332
0.341	1.00123	3.00598	2.67319	-2.00336
0.342	1.00124	3.00605	2.6732	-2.00341
0.343	1.00052	3.00252	2.67286	-2.00142
0.344	0.999796	2.99899	2.67252	-1.99944
0.345	0.998944	2.99484	2.67212	-1.9971
0.346	0.998091	2.99069	2.67171	-1.99476
0.347	0.997723	2.9889	2.67154	-1.99375
0.348	0.997354	2.9871	2.67136	-1.99274
0.349	0.998082	2.99064	2.67171	-1.99474
0.35	0.999242	2.99625	2.67226	-1.99791
0.351	1.00131	3.00636	2.67323	-2.00358
0.352	1.00337	3.01647	2.6742	-2.00926
0.353	1.00453	3.02213	2.67473	-2.01243
0.354	1.00568	3.02779	2.67527	-2.01561
0.355	1.00464	3.02269	2.67477	-2.01274
0.356	1.00359	3.01759	2.67428	-2.00987
0.357	0.999036	2.99541	2.67214	-1.99739
0.358	0.994485	2.97324	2.67	-1.98491
0.359	0.985131	2.92769	2.66557	-1.95928
0.36	0.976603	2.8863	2.66153	-1.93596
0.361	0.964652	2.82897	2.65574	-1.90349
0.362	0.952701	2.77164	2.64995	-1.87101
0.363	0.938546	2.70489	2.64286	-1.83291
0.364	0.924391	2.63814	2.63577	-1.79481
0.365	0.908798	2.56596	2.62765	-1.75326
0.366	0.893206	2.49378	2.61953	-1.71171
0.367	0.876944	2.42016	2.61066	-1.6689
0.368	0.860682	2.34653	2.60179	-1.6261
0.369	0.844517	2.27547	2.59245	-1.58421
0.37	0.828085	2.20284	2.58306	-1.54153
0.371	0.811852	2.13282	2.5733	-1.49992
0.372	0.795619	2.0628	2.56354	-1.45831
0.373	0.7797	1.99568	2.55354	-1.41802
0.374	0.76378	1.92855	2.54354	-1.37773
0.375	0.748215	1.86444	2.53332	-1.33886
0.376	0.732651	1.80033	2.5231	-1.29998
0.377	0.717485	1.73935	2.51268	-1.26261
0.378	0.702318	1.67837	2.50227	-1.22524
0.379	0.687591	1.62065	2.49168	-1.18948
0.38	0.672864	1.56293	2.48109	-1.15371
0.381	0.658303	1.50754	2.4699	-1.1189
0.382	0.643832	1.45247	2.45883	-1.08432
0.383	0.629639	1.40016	2.44728	-1.05099
0.384	0.615447	1.34785	2.43573	-1.01766
0.385	0.601558	1.29825	2.4237	-0.985603
0.386	0.587669	1.24865	2.41166	-0.953548
0.387	0.574108	1.20173	2.39914	-0.922792
0.388	0.560546	1.15481	2.38663	-0.892035
0.389	0.547334	1.11054	2.37366	-0.8626
0.39	0.534169	1.06631	2.36081	-0.833239
0.391	0.521461	1.02478	2.34772	-0.805339
0.392	0.508752	0.983239	2.33463	-0.777438
0.393	0.496586	0.944388	2.3215	-0.751096
0.394	0.48442	0.905537	2.30837	-0.724753
0.395	0.472804	0.869269	2.29528	-0.69994
0.396	0.461187	0.833001	2.28219	-0.675127
0.397	0.450127	0.799212	2.26923	-0.651815
0.398	0.439066	0.765423	2.25627	-0.628504
0.399	0.428567	0.73401	2.24356	-0.606665
0.4	0.418015	0.702534	2.23067	-0.584743
0.401	0.407921	0.673218	2.21783	-0.564107
0.402	0.397826	0.643902	2.20499	-0.543472
0.403	0.388086	0.616547	2.19196	-0.523945
0.404	0.378345	0.589193	2.17892	-0.504417
0.405	0.368895	0.563667	2.16548	-0.485888
0.406	0.359444	0.538142	2.15204	-0.467359
0.407	0.35022	0.514314	2.13793	-0.449718
0.408	0.340996	0.490486	2.12383	-0.432077
0.409	0.331934	0.468222	2.10872	-0.415213
0.41	0.322895	0.445999	2.09371	-0.39839
0.411	0.314016	0.425291	2.07761	-0.382335
0.412	0.305136	0.404583	2.06151	-0.36628
0.413	0.296424	0.385349	2.04427	-0.350999
0.414	0.287712	0.366115	2.02703	-0.335717
0.415	0.279195	0.348314	2.00863	-0.321229
0.416	0.270677	0.330513	1.99023	-0.30674
0.417	0.262383	0.314104	1.97072	-0.293064
0.418	0.254088	0.297695	1.9512	-0.279388
0.419	0.246044	0.282638	1.93064	-0.266543
0.42	0.238018	0.267585	1.91013	-0.253714
0.421	0.230303	0.253848	1.88864	-0.241749
0.422	0.222587	0.24011	1.86715	-0.229783
0.423	0.215236	0.227642	1.84475	-0.218701
0.424	0.207885	0.215173	1.82235	-0.207619
0.425	0.200918	0.203902	1.79907	-0.197403
0.426	0.193952	0.192632	1.77578	-0.187187
0.427	0.187392	0.182488	1.75168	-0.177819
0.428	0.180833	0.172344	1.72759	-0.168451
0.429	0.1747	0.163256	1.70286	-0.159914
0.43	0.168548	0.154152	1.67797	-0.151351
0.431	0.162791	0.146	1.65248	-0.143552
0.432	0.157034	0.137847	1.62699	-0.135754
0.433	0.151639	0.13054	1.60098	-0.12865
0.434	0.146244	0.123234	1.57496	-0.121546
0.435	0.141181	0.116685	1.54851	-0.11508
0.436	0.136118	0.110137	1.52206	-0.108614
0.437	0.131359	0.104257	1.49527	-0.102726
0.438	0.126599	0.0983772	1.46849	-0.0968394
0.439	0.122114	0.0930775	1.44147	-0.0914736
0.44	0.117629	0.0877777	1.41446	-0.0861079
0.441	0.113411	0.0830272	1.38694	-0.0812287
0.442	0.109189	0.0782635	1.35953	-0.0763454
0.443	0.105215	0.0739724	1.33168	-0.0718998
0.444	0.101242	0.0696812	1.30382	-0.0674542
0.445	0.0975096	0.0658221	1.27535	-0.0634115
0.446	0.0937773	0.061963	1.24688	-0.0593689
0.447	0.0902784	0.0584956	1.21757	-0.0556944
0.448	0.0867795	0.0550283	1.18827	-0.0520198
0.449	0.0835061	0.0519122	1.15789	-0.0486786
0.45	0.0802375	0.0488102	1.1274	-0.0453423
0.451	0.0771779	0.046034	1.09568	-0.0423137
0.452	0.0741183	0.0432579	1.06396	-0.039285
0.453	0.0712498	0.0407847	1.0309	-0.0365414
0.454	0.0683813	0.0383116	0.997841	-0.0337978
0.455	0.0656934	0.0361189	0.963391	-0.0313205
0.456	0.0630055	0.0339261	0.92894	-0.0288432
0.457	0.0604877	0.0319914	0.893046	-0.0266135
0.458	0.0579698	0.0300566	0.857152	-0.0243837
0.459	0.0556115	0.0283573	0.819762	-0.0223828
0.46	0.0532532	0.0266579	0.782372	-0.0203818
0.461	0.0510605	0.0251721	0.744087	-0.018608
0.462	0.0488625	0.0236848	0.705685	-0.0168299
0.463	0.046814	0.0223848	0.666601	-0.0152609
0.464	0.0447654	0.0210848	0.627518	-0.0136919
0.465	0.0428624	0.0199492	0.587732	-0.0123121
0.466	0.0409593	0.0188136	0.547946	-0.0109324
0.467	0.0391979	0.0178194	0.507391	-0.00972213
0.468	0.0374364	0.0168253	0.466836	-0.00851186
0.469	0.0358126	0.0159497	0.425351	-0.00745131
0.47	0.0341889	0.0150741	0.383866	-0.00639076
0.471	0.0326582	0.014306	0.341351	-0.00546209
0.472	0.0311443	0.0135453	0.299013	-0.0045394
0.473	0.0298275	0.0129186	0.257354	-0.00377079
0.474	0.0285107	0.0122918	0.215695	-0.00300217
0.475	0.0273324	0.0117451	0.173763	-0.00234321
0.476	0.0261542	0.0111983	0.131831	-0.00168425
0.477	0.025056	0.0106777	0.0871985	-0.00109051
0.478	0.0239579	0.010157	0.0425658	-0.000496767
0.479	0.0228814	0.00960862	0.0521562	7.61738e-05
0.48	0.0218049	0.0090602	0.0617466	0.000649114
0.481	0.0213293	0.00883745	0.0914012	0.00093346
0.482	0.0210118	0.00867873	0.11674	0.00117746
0.483	0.0218021	0.00914387	0.088347	0.000919088
0.484	0.0225924	0.00960902	0.0599544	0.000660719
0.485	0.0236909	0.0103189	0.0399967	0.000206391
0.486	0.0247894	0.0110287	0.020039	-0.000247937
0.487	0.0253968	0.0116041	0.0451737	-0.000591819
0.488	0.0260041	0.0121795	0.0703083	-0.0009357
0.489	0.0253207	0.0122414	0.0654784	-0.00086273
0.49	0.0246374	0.0123032	0.0606484	-0.00078976
0.491	0.023541	0.0123008	0.0539199	-0.000688075
0.492	0.0224048	0.0122267	0.0484536	-0.000599933
0.493	0.0212781	0.0121688	0.0384382	-0.000466086
